plot,date_yyyymmdd,observed_by,subplot,species_code,cover_pct,height_cm,entered_by
d_016_herb_01,20220622,Adam & Jacob,8,_litter,98,,Adam
d_016_herb_01,20220622,Adam & Jacob,8,_bare,2,,Adam
d_016_herb_01,20220622,Adam & Jacob,999,sial,0.5,,Adam
d_016_herb_01,20220622,Adam & Jacob,999,hean,0.5,,Adam
d_016_herb_01,20220622,Adam & Jacob,999,mesa,0.5,,Adam
d_005_herb_01,20220622,Adam & Jacob,1,brte,7,25,Adam
d_005_herb_01,20220622,Adam & Jacob,1,kosc,10,22,Adam
d_005_herb_01,20220622,Adam & Jacob,1,satr,3,17,Adam
d_005_herb_01,20220622,Adam & Jacob,1,_litter,100,,Adam
d_005_herb_01,20220622,Adam & Jacob,2,brte,20,20,Adam
d_005_herb_01,20220622,Adam & Jacob,2,kosc,7,15,Adam
d_005_herb_01,20220622,Adam & Jacob,2,satr,3,7,Adam
d_005_herb_01,20220622,Adam & Jacob,2,_litter,100,,Adam
d_005_herb_01,20220622,Adam & Jacob,3,brte,10,20,Adam
d_005_herb_01,20220622,Adam & Jacob,3,kosc,15,9,Adam
d_005_herb_01,20220622,Adam & Jacob,3,elre,1,20,Adam
d_005_herb_01,20220622,Adam & Jacob,3,_litter,100,,Adam
d_005_herb_01,20220622,Adam & Jacob,4,brte,8,20,Adam
d_005_herb_01,20220622,Adam & Jacob,4,kosc,8,11,Adam
d_005_herb_01,20220622,Adam & Jacob,4,satr,5,15,Adam
d_005_herb_01,20220622,Adam & Jacob,4,bocu,12,15,Adam
d_005_herb_01,20220622,Adam & Jacob,4,_litter,99,,Adam
d_005_herb_01,20220622,Adam & Jacob,4,_bare,1,,Adam
d_005_herb_01,20220622,Adam & Jacob,5,brte,5,19,Adam
d_005_herb_01,20220622,Adam & Jacob,5,kosc,12,16,Adam
d_005_herb_01,20220622,Adam & Jacob,5,satr,1,16,Adam
d_005_herb_01,20220622,Adam & Jacob,5,bocu,0.5,10,Adam
d_005_herb_01,20220622,Adam & Jacob,5,mesa,18,30,Adam
d_005_herb_01,20220622,Adam & Jacob,5,_litter,100,,Adam
d_005_herb_01,20220622,Adam & Jacob,6,brte,40,16,Adam
d_005_herb_01,20220622,Adam & Jacob,6,kosc,8,22,Adam
d_005_herb_01,20220622,Adam & Jacob,6,satr,4,10,Adam
d_005_herb_01,20220622,Adam & Jacob,6,_litter,100,,Adam
d_005_herb_01,20220622,Adam & Jacob,7,brte,27,24,Adam
d_005_herb_01,20220622,Adam & Jacob,7,kosc,2,15,Adam
d_005_herb_01,20220622,Adam & Jacob,7,satr,4,16,Adam
d_005_herb_01,20220622,Adam & Jacob,7,elre,0.5,10,Adam
d_005_herb_01,20220622,Adam & Jacob,7,bocu,3,17,Adam
d_005_herb_01,20220622,Adam & Jacob,7,deso,1,28,Adam
d_005_herb_01,20220622,Adam & Jacob,7,_litter,100,,Adam
d_005_herb_01,20220622,Adam & Jacob,8,brte,8,20,Adam
d_005_herb_01,20220622,Adam & Jacob,8,kosc,1,9,Adam
d_005_herb_01,20220622,Adam & Jacob,8,satr,3,15,Adam
d_005_herb_01,20220622,Adam & Jacob,8,navi,8,34,Adam
d_005_herb_01,20220622,Adam & Jacob,8,_litter,100,,Adam
d_005_herb_01,20220622,Adam & Jacob,999,trdu,0.5,,Adam
d_005_herb_01,20220622,Adam & Jacob,999,coar,0.5,,Adam
d_005_herb_01,20220622,Adam & Jacob,999,ciar,0.5,,Adam
